HYPER-PARAMETERS
[139/500]  Loss_D: -25.6979 Loss_G: -24.0075, Wasserstein_dist:33.9692, vae_loss_seen:538.1549 GZSL: seen=0.9282, unseen=0.6871, h=0.7897 ZSL: unseen accuracy=0.7413
[140/500]  Loss_D: -22.8474 Loss_G: -24.6858, Wasserstein_dist:31.3958, vae_loss_seen:531.7846 GZSL: seen=0.8911, unseen=0.7133, h=0.7923 ZSL: unseen accuracy=0.7460
[141/500]  Loss_D: -29.6056 Loss_G: -24.4574, Wasserstein_dist:37.3203, vae_loss_seen:515.4086 GZSL: seen=0.9445, unseen=0.6727, h=0.7858 ZSL: unseen accuracy=0.7546
[142/500]  Loss_D: -26.1039 Loss_G: -24.2897, Wasserstein_dist:37.5405, vae_loss_seen:520.2580 GZSL: seen=0.9122, unseen=0.6975, h=0.7905 ZSL: unseen accuracy=0.7510
[143/500]  Loss_D: -19.7972 Loss_G: -24.4005, Wasserstein_dist:28.5469, vae_loss_seen:517.6133 GZSL: seen=0.9130, unseen=0.6921, h=0.7873 ZSL: unseen accuracy=0.7513
[144/500]  Loss_D: -21.7160 Loss_G: -23.5852, Wasserstein_dist:29.9254, vae_loss_seen:526.7931 GZSL: seen=0.8951, unseen=0.6968, h=0.7836 ZSL: unseen accuracy=0.7397
[145/500]  Loss_D: -27.4772 Loss_G: -24.4749, Wasserstein_dist:34.9582, vae_loss_seen:522.9210 GZSL: seen=0.8930, unseen=0.6933, h=0.7806 ZSL: unseen accuracy=0.7365
[146/500]  Loss_D: -26.0132 Loss_G: -23.7994, Wasserstein_dist:36.0505, vae_loss_seen:512.8430 GZSL: seen=0.9285, unseen=0.6864, h=0.7893 ZSL: unseen accuracy=0.7439
[147/500]  Loss_D: -23.2880 Loss_G: -24.1036, Wasserstein_dist:31.5795, vae_loss_seen:529.1833 GZSL: seen=0.9155, unseen=0.6985, h=0.7924 ZSL: unseen accuracy=0.7528
[148/500]  Loss_D: -22.5919 Loss_G: -24.9552, Wasserstein_dist:30.0301, vae_loss_seen:521.3846 GZSL: seen=0.9304, unseen=0.6709, h=0.7796 ZSL: unseen accuracy=0.7470
[149/500]  Loss_D: -21.0212 Loss_G: -24.3269, Wasserstein_dist:28.5265, vae_loss_seen:520.4951 GZSL: seen=0.9244, unseen=0.6860, h=0.7875 ZSL: unseen accuracy=0.7448
[150/500]  Loss_D: -25.4338 Loss_G: -24.7823, Wasserstein_dist:32.8338, vae_loss_seen:510.0132 GZSL: seen=0.9110, unseen=0.6900, h=0.7852 ZSL: unseen accuracy=0.7393
[151/500]  Loss_D: -27.8834 Loss_G: -24.0586, Wasserstein_dist:35.9763, vae_loss_seen:522.9890 GZSL: seen=0.8860, unseen=0.7015, h=0.7830 ZSL: unseen accuracy=0.7487
[152/500]  Loss_D: -23.6332 Loss_G: -25.1494, Wasserstein_dist:31.1977, vae_loss_seen:509.3568 GZSL: seen=0.9340, unseen=0.6878, h=0.7922 ZSL: unseen accuracy=0.7469
[153/500]  Loss_D: -23.3052 Loss_G: -24.3329, Wasserstein_dist:30.4443, vae_loss_seen:518.4955 GZSL: seen=0.8979, unseen=0.7018, h=0.7879 ZSL: unseen accuracy=0.7508
[154/500]  Loss_D: -22.2771 Loss_G: -24.3064, Wasserstein_dist:30.7545, vae_loss_seen:524.5909 GZSL: seen=0.8863, unseen=0.6996, h=0.7820 ZSL: unseen accuracy=0.7434
[155/500]  Loss_D: -24.4411 Loss_G: -23.9621, Wasserstein_dist:32.9852, vae_loss_seen:537.1269 GZSL: seen=0.8943, unseen=0.6996, h=0.7851 ZSL: unseen accuracy=0.7410
[156/500]  Loss_D: -23.8344 Loss_G: -25.3286, Wasserstein_dist:33.0842, vae_loss_seen:520.1163 GZSL: seen=0.9224, unseen=0.6929, h=0.7914 ZSL: unseen accuracy=0.7480
[157/500]  Loss_D: -20.8577 Loss_G: -23.9843, Wasserstein_dist:30.3724, vae_loss_seen:533.9069 GZSL: seen=0.9170, unseen=0.6998, h=0.7938 ZSL: unseen accuracy=0.7436
[158/500]  Loss_D: -21.5032 Loss_G: -23.4653, Wasserstein_dist:28.6676, vae_loss_seen:511.9548 GZSL: seen=0.9163, unseen=0.6879, h=0.7858 ZSL: unseen accuracy=0.7404
[159/500]  Loss_D: -23.3425 Loss_G: -24.2183, Wasserstein_dist:30.1635, vae_loss_seen:500.7096 GZSL: seen=0.9174, unseen=0.6898, h=0.7875 ZSL: unseen accuracy=0.7498
[160/500]  Loss_D: -25.1310 Loss_G: -24.7477, Wasserstein_dist:32.7894, vae_loss_seen:523.4167 GZSL: seen=0.8917, unseen=0.6953, h=0.7813 ZSL: unseen accuracy=0.7469
[161/500]  Loss_D: -20.5758 Loss_G: -24.3921, Wasserstein_dist:27.5490, vae_loss_seen:527.1020 GZSL: seen=0.9173, unseen=0.6892, h=0.7871 ZSL: unseen accuracy=0.7469
[162/500]  Loss_D: -24.5194 Loss_G: -23.8634, Wasserstein_dist:33.8209, vae_loss_seen:518.0806 GZSL: seen=0.9156, unseen=0.6885, h=0.7860 ZSL: unseen accuracy=0.7402
[163/500]  Loss_D: -19.9333 Loss_G: -24.3529, Wasserstein_dist:28.0886, vae_loss_seen:515.6060 GZSL: seen=0.8954, unseen=0.6952, h=0.7827 ZSL: unseen accuracy=0.7445
[164/500]  Loss_D: -23.4040 Loss_G: -23.4288, Wasserstein_dist:30.8097, vae_loss_seen:518.3810 GZSL: seen=0.9207, unseen=0.6957, h=0.7925 ZSL: unseen accuracy=0.7410
[165/500]  Loss_D: -22.1543 Loss_G: -23.9795, Wasserstein_dist:30.5449, vae_loss_seen:538.1926 GZSL: seen=0.8974, unseen=0.7043, h=0.7892 ZSL: unseen accuracy=0.7459
[166/500]  Loss_D: -20.0780 Loss_G: -24.2270, Wasserstein_dist:27.7521, vae_loss_seen:518.5716 GZSL: seen=0.9180, unseen=0.6763, h=0.7788 ZSL: unseen accuracy=0.7516
[167/500]  Loss_D: -25.9940 Loss_G: -22.6716, Wasserstein_dist:34.1437, vae_loss_seen:553.6168 GZSL: seen=0.8852, unseen=0.7046, h=0.7847 ZSL: unseen accuracy=0.7411
[168/500]  Loss_D: -18.7066 Loss_G: -24.7571, Wasserstein_dist:25.6641, vae_loss_seen:494.5543 GZSL: seen=0.9239, unseen=0.6775, h=0.7817 ZSL: unseen accuracy=0.7437
[169/500]  Loss_D: -19.3208 Loss_G: -23.3875, Wasserstein_dist:26.8351, vae_loss_seen:540.8735 GZSL: seen=0.8913, unseen=0.6987, h=0.7833 ZSL: unseen accuracy=0.7297
[170/500]  Loss_D: -22.7813 Loss_G: -24.2102, Wasserstein_dist:30.8033, vae_loss_seen:527.3875 GZSL: seen=0.9282, unseen=0.6868, h=0.7895 ZSL: unseen accuracy=0.7416
[171/500]  Loss_D: -20.4501 Loss_G: -23.2776, Wasserstein_dist:27.6965, vae_loss_seen:528.3717 GZSL: seen=0.8908, unseen=0.7013, h=0.7848 ZSL: unseen accuracy=0.7417
[172/500]  Loss_D: -24.0023 Loss_G: -22.8207, Wasserstein_dist:30.3855, vae_loss_seen:531.7534 GZSL: seen=0.9126, unseen=0.6879, h=0.7845 ZSL: unseen accuracy=0.7405
[173/500]  Loss_D: -21.8655 Loss_G: -23.9761, Wasserstein_dist:29.6098, vae_loss_seen:546.8429 GZSL: seen=0.9160, unseen=0.6887, h=0.7862 ZSL: unseen accuracy=0.7424
[174/500]  Loss_D: -22.5895 Loss_G: -23.9540, Wasserstein_dist:30.2082, vae_loss_seen:520.0869 GZSL: seen=0.9176, unseen=0.6796, h=0.7808 ZSL: unseen accuracy=0.7451
[175/500]  Loss_D: -22.1806 Loss_G: -23.8126, Wasserstein_dist:30.8929, vae_loss_seen:535.7159 GZSL: seen=0.8814, unseen=0.7057, h=0.7838 ZSL: unseen accuracy=0.7427
[176/500]  Loss_D: -22.3697 Loss_G: -23.0852, Wasserstein_dist:30.0951, vae_loss_seen:514.2883 GZSL: seen=0.8909, unseen=0.6991, h=0.7834 ZSL: unseen accuracy=0.7323
[177/500]  Loss_D: -18.2364 Loss_G: -23.5327, Wasserstein_dist:24.8224, vae_loss_seen:507.1490 GZSL: seen=0.8877, unseen=0.7053, h=0.7860 ZSL: unseen accuracy=0.7372
[178/500]  Loss_D: -16.6853 Loss_G: -23.6329, Wasserstein_dist:24.1648, vae_loss_seen:534.1342 GZSL: seen=0.8872, unseen=0.7019, h=0.7837 ZSL: unseen accuracy=0.7391
[179/500]  Loss_D: -21.0895 Loss_G: -24.5622, Wasserstein_dist:28.6496, vae_loss_seen:521.2562 GZSL: seen=0.9206, unseen=0.6800, h=0.7822 ZSL: unseen accuracy=0.7315
[180/500]  Loss_D: -19.5119 Loss_G: -24.5875, Wasserstein_dist:26.3965, vae_loss_seen:513.1180 GZSL: seen=0.9309, unseen=0.6674, h=0.7775 ZSL: unseen accuracy=0.7378
[181/500]  Loss_D: -18.9470 Loss_G: -21.6331, Wasserstein_dist:27.0732, vae_loss_seen:533.6763 GZSL: seen=0.9292, unseen=0.6844, h=0.7882 ZSL: unseen accuracy=0.7351
[182/500]  Loss_D: -18.1068 Loss_G: -23.5065, Wasserstein_dist:26.0130, vae_loss_seen:532.3616 GZSL: seen=0.8843, unseen=0.7007, h=0.7818 ZSL: unseen accuracy=0.7353
[183/500]  Loss_D: -16.0461 Loss_G: -23.5920, Wasserstein_dist:22.2858, vae_loss_seen:520.7506 GZSL: seen=0.8881, unseen=0.6962, h=0.7805 ZSL: unseen accuracy=0.7374
[184/500]  Loss_D: -18.7203 Loss_G: -23.9610, Wasserstein_dist:27.3378, vae_loss_seen:521.4110 GZSL: seen=0.8868, unseen=0.7017, h=0.7835 ZSL: unseen accuracy=0.7410
[185/500]  Loss_D: -15.7276 Loss_G: -24.0286, Wasserstein_dist:21.6441, vae_loss_seen:530.7704 GZSL: seen=0.9232, unseen=0.6818, h=0.7844 ZSL: unseen accuracy=0.7428
[186/500]  Loss_D: -20.6618 Loss_G: -24.4667, Wasserstein_dist:27.9911, vae_loss_seen:521.2548 GZSL: seen=0.8970, unseen=0.7006, h=0.7868 ZSL: unseen accuracy=0.7355
[187/500]  Loss_D: -20.4068 Loss_G: -24.0655, Wasserstein_dist:27.3741, vae_loss_seen:511.7672 GZSL: seen=0.9260, unseen=0.6720, h=0.7788 ZSL: unseen accuracy=0.7332
[188/500]  Loss_D: -23.2190 Loss_G: -24.0130, Wasserstein_dist:28.7878, vae_loss_seen:525.8702 GZSL: seen=0.9195, unseen=0.6822, h=0.7833 ZSL: unseen accuracy=0.7364
[189/500]  Loss_D: -16.8243 Loss_G: -25.1852, Wasserstein_dist:24.1919, vae_loss_seen:514.2435 GZSL: seen=0.8891, unseen=0.6984, h=0.7823 ZSL: unseen accuracy=0.7317
[190/500]  Loss_D: -19.8876 Loss_G: -22.8476, Wasserstein_dist:27.5806, vae_loss_seen:551.5724 GZSL: seen=0.8964, unseen=0.6972, h=0.7843 ZSL: unseen accuracy=0.7354
[191/500]  Loss_D: -16.1046 Loss_G: -24.0828, Wasserstein_dist:23.0117, vae_loss_seen:504.0788 GZSL: seen=0.8879, unseen=0.7002, h=0.7830 ZSL: unseen accuracy=0.7400
[192/500]  Loss_D: -18.7205 Loss_G: -23.3394, Wasserstein_dist:25.0614, vae_loss_seen:531.5959 GZSL: seen=0.9190, unseen=0.6767, h=0.7794 ZSL: unseen accuracy=0.7411
[193/500]  Loss_D: -21.0594 Loss_G: -23.4660, Wasserstein_dist:26.5325, vae_loss_seen:521.1508 GZSL: seen=0.9136, unseen=0.6847, h=0.7828 ZSL: unseen accuracy=0.7369
[194/500]  Loss_D: -17.9478 Loss_G: -23.7443, Wasserstein_dist:25.8476, vae_loss_seen:518.1807 GZSL: seen=0.9215, unseen=0.6815, h=0.7835 ZSL: unseen accuracy=0.7254
[195/500]  Loss_D: -16.2222 Loss_G: -23.7700, Wasserstein_dist:24.3741, vae_loss_seen:528.6094 GZSL: seen=0.8905, unseen=0.6980, h=0.7826 ZSL: unseen accuracy=0.7444
[196/500]  Loss_D: -20.4757 Loss_G: -22.5510, Wasserstein_dist:27.5922, vae_loss_seen:540.5613 GZSL: seen=0.9295, unseen=0.6693, h=0.7782 ZSL: unseen accuracy=0.7380
[197/500]  Loss_D: -20.7301 Loss_G: -23.7652, Wasserstein_dist:26.9347, vae_loss_seen:523.6038 GZSL: seen=0.8932, unseen=0.6932, h=0.7806 ZSL: unseen accuracy=0.7310
[198/500]  Loss_D: -19.6513 Loss_G: -22.5932, Wasserstein_dist:26.4606, vae_loss_seen:533.7946 GZSL: seen=0.8940, unseen=0.7010, h=0.7858 ZSL: unseen accuracy=0.7331
[199/500]  Loss_D: -23.1624 Loss_G: -23.3472, Wasserstein_dist:29.0052, vae_loss_seen:523.0454 GZSL: seen=0.9253, unseen=0.6699, h=0.7771 ZSL: unseen accuracy=0.7398
[200/500]  Loss_D: -20.3044 Loss_G: -23.5612, Wasserstein_dist:25.4572, vae_loss_seen:510.7465 GZSL: seen=0.9215, unseen=0.6754, h=0.7795 ZSL: unseen accuracy=0.7457
[201/500]  Loss_D: -18.3193 Loss_G: -22.8502, Wasserstein_dist:24.9582, vae_loss_seen:537.5529 GZSL: seen=0.9147, unseen=0.6850, h=0.7834 ZSL: unseen accuracy=0.7314
[202/500]  Loss_D: -18.6845 Loss_G: -23.2676, Wasserstein_dist:26.5667, vae_loss_seen:531.0222 GZSL: seen=0.9165, unseen=0.6765, h=0.7784 ZSL: unseen accuracy=0.7287
[203/500]  Loss_D: -20.4137 Loss_G: -23.2510, Wasserstein_dist:27.3871, vae_loss_seen:538.8775 GZSL: seen=0.8898, unseen=0.7047, h=0.7865 ZSL: unseen accuracy=0.7391
[204/500]  Loss_D: -15.3229 Loss_G: -22.7786, Wasserstein_dist:22.4017, vae_loss_seen:536.5698 GZSL: seen=0.9151, unseen=0.6712, h=0.7744 ZSL: unseen accuracy=0.7368
[205/500]  Loss_D: -20.1961 Loss_G: -23.1253, Wasserstein_dist:25.9626, vae_loss_seen:526.6989 GZSL: seen=0.9238, unseen=0.6706, h=0.7771 ZSL: unseen accuracy=0.7339
[206/500]  Loss_D: -16.8404 Loss_G: -23.4117, Wasserstein_dist:22.8520, vae_loss_seen:510.3498 GZSL: seen=0.8898, unseen=0.6843, h=0.7736 ZSL: unseen accuracy=0.7362
[207/500]  Loss_D: -24.4083 Loss_G: -23.5753, Wasserstein_dist:30.4089, vae_loss_seen:523.4075 GZSL: seen=0.9134, unseen=0.6831, h=0.7817 ZSL: unseen accuracy=0.7335
[208/500]  Loss_D: -19.8820 Loss_G: -23.6919, Wasserstein_dist:25.8571, vae_loss_seen:534.0457 GZSL: seen=0.9066, unseen=0.6738, h=0.7730 ZSL: unseen accuracy=0.7291
[209/500]  Loss_D: -16.5008 Loss_G: -24.3402, Wasserstein_dist:23.0271, vae_loss_seen:523.4033 GZSL: seen=0.9154, unseen=0.6781, h=0.7791 ZSL: unseen accuracy=0.7298
[210/500]  Loss_D: -16.7862 Loss_G: -22.5779, Wasserstein_dist:23.1530, vae_loss_seen:546.2781 GZSL: seen=0.8856, unseen=0.6920, h=0.7769 ZSL: unseen accuracy=0.7374
[211/500]  Loss_D: -19.7811 Loss_G: -23.8411, Wasserstein_dist:25.9400, vae_loss_seen:504.1867 GZSL: seen=0.9219, unseen=0.6583, h=0.7681 ZSL: unseen accuracy=0.7240
[212/500]  Loss_D: -17.0143 Loss_G: -24.5222, Wasserstein_dist:22.9007, vae_loss_seen:524.6223 GZSL: seen=0.9225, unseen=0.6733, h=0.7785 ZSL: unseen accuracy=0.7340
[213/500]  Loss_D: -19.8587 Loss_G: -24.6343, Wasserstein_dist:25.5262, vae_loss_seen:515.3623 GZSL: seen=0.8944, unseen=0.6899, h=0.7789 ZSL: unseen accuracy=0.7280
[214/500]  Loss_D: -18.4486 Loss_G: -22.8408, Wasserstein_dist:24.2536, vae_loss_seen:522.2230 GZSL: seen=0.9236, unseen=0.6660, h=0.7739 ZSL: unseen accuracy=0.7250
[215/500]  Loss_D: -19.2803 Loss_G: -23.0139, Wasserstein_dist:24.9702, vae_loss_seen:532.2151 GZSL: seen=0.8952, unseen=0.6816, h=0.7739 ZSL: unseen accuracy=0.7216
[216/500]  Loss_D: -17.7122 Loss_G: -23.5620, Wasserstein_dist:25.5064, vae_loss_seen:510.6452 GZSL: seen=0.8977, unseen=0.6857, h=0.7775 ZSL: unseen accuracy=0.7217
[217/500]  Loss_D: -17.9902 Loss_G: -23.7611, Wasserstein_dist:23.4121, vae_loss_seen:520.2960 GZSL: seen=0.9148, unseen=0.6753, h=0.7770 ZSL: unseen accuracy=0.7309
[218/500]  Loss_D: -18.9975 Loss_G: -23.2442, Wasserstein_dist:26.0020, vae_loss_seen:520.9813 GZSL: seen=0.9152, unseen=0.6769, h=0.7782 ZSL: unseen accuracy=0.7342
[219/500]  Loss_D: -18.0787 Loss_G: -23.7686, Wasserstein_dist:24.3736, vae_loss_seen:524.5324 GZSL: seen=0.8829, unseen=0.6933, h=0.7767 ZSL: unseen accuracy=0.7278
[220/500]  Loss_D: -15.5946 Loss_G: -24.2714, Wasserstein_dist:20.8150, vae_loss_seen:498.5926 GZSL: seen=0.8952, unseen=0.6943, h=0.7821 ZSL: unseen accuracy=0.7339
[221/500]  Loss_D: -24.2317 Loss_G: -23.0911, Wasserstein_dist:28.6490, vae_loss_seen:532.6017 GZSL: seen=0.8851, unseen=0.6881, h=0.7742 ZSL: unseen accuracy=0.7289
[222/500]  Loss_D: -15.2263 Loss_G: -22.7362, Wasserstein_dist:22.0679, vae_loss_seen:539.6225 GZSL: seen=0.9180, unseen=0.6796, h=0.7810 ZSL: unseen accuracy=0.7289
[223/500]  Loss_D: -19.9194 Loss_G: -23.2522, Wasserstein_dist:25.6534, vae_loss_seen:519.1067 GZSL: seen=0.8974, unseen=0.6812, h=0.7745 ZSL: unseen accuracy=0.7242
[224/500]  Loss_D: -20.6160 Loss_G: -23.1108, Wasserstein_dist:25.9031, vae_loss_seen:526.8029 GZSL: seen=0.8881, unseen=0.6858, h=0.7740 ZSL: unseen accuracy=0.7234
[225/500]  Loss_D: -16.4159 Loss_G: -23.8006, Wasserstein_dist:22.0347, vae_loss_seen:520.1665 GZSL: seen=0.8919, unseen=0.6793, h=0.7712 ZSL: unseen accuracy=0.7132
[226/500]  Loss_D: -16.1853 Loss_G: -24.0583, Wasserstein_dist:22.9248, vae_loss_seen:520.4600 GZSL: seen=0.9225, unseen=0.6628, h=0.7714 ZSL: unseen accuracy=0.7261
[227/500]  Loss_D: -18.4712 Loss_G: -23.2558, Wasserstein_dist:23.9969, vae_loss_seen:525.7227 GZSL: seen=0.9186, unseen=0.6713, h=0.7757 ZSL: unseen accuracy=0.7283
[228/500]  Loss_D: -21.5876 Loss_G: -22.2724, Wasserstein_dist:27.0891, vae_loss_seen:540.4586 GZSL: seen=0.8896, unseen=0.6788, h=0.7700 ZSL: unseen accuracy=0.7177
[229/500]  Loss_D: -17.0844 Loss_G: -23.1596, Wasserstein_dist:21.8880, vae_loss_seen:524.3538 GZSL: seen=0.8849, unseen=0.6829, h=0.7709 ZSL: unseen accuracy=0.7250
[230/500]  Loss_D: -15.6565 Loss_G: -23.0676, Wasserstein_dist:21.0952, vae_loss_seen:517.2109 GZSL: seen=0.8901, unseen=0.6709, h=0.7651 ZSL: unseen accuracy=0.7215
[231/500]  Loss_D: -17.1942 Loss_G: -22.3608, Wasserstein_dist:22.8446, vae_loss_seen:558.1755 GZSL: seen=0.8951, unseen=0.6835, h=0.7751 ZSL: unseen accuracy=0.7241
[232/500]  Loss_D: -19.2557 Loss_G: -24.1602, Wasserstein_dist:24.2085, vae_loss_seen:526.7950 GZSL: seen=0.9191, unseen=0.6659, h=0.7723 ZSL: unseen accuracy=0.7232
[233/500]  Loss_D: -17.5586 Loss_G: -23.5677, Wasserstein_dist:23.1633, vae_loss_seen:509.1624 GZSL: seen=0.8918, unseen=0.6777, h=0.7702 ZSL: unseen accuracy=0.7240
[234/500]  Loss_D: -16.9036 Loss_G: -23.4139, Wasserstein_dist:21.7874, vae_loss_seen:542.4021 GZSL: seen=0.8959, unseen=0.6836, h=0.7755 ZSL: unseen accuracy=0.7239
[235/500]  Loss_D: -18.5349 Loss_G: -23.6502, Wasserstein_dist:24.2531, vae_loss_seen:522.0605 GZSL: seen=0.9151, unseen=0.6581, h=0.7656 ZSL: unseen accuracy=0.7242
[236/500]  Loss_D: -18.2936 Loss_G: -21.5538, Wasserstein_dist:24.4844, vae_loss_seen:562.9239 GZSL: seen=0.8987, unseen=0.6722, h=0.7691 ZSL: unseen accuracy=0.7196
[237/500]  Loss_D: -17.4095 Loss_G: -22.8759, Wasserstein_dist:23.1976, vae_loss_seen:538.8523 GZSL: seen=0.8944, unseen=0.6836, h=0.7749 ZSL: unseen accuracy=0.7201
[238/500]  Loss_D: -16.2815 Loss_G: -23.1566, Wasserstein_dist:22.5392, vae_loss_seen:529.9153 GZSL: seen=0.8963, unseen=0.6809, h=0.7739 ZSL: unseen accuracy=0.7171
[239/500]  Loss_D: -15.1635 Loss_G: -22.6859, Wasserstein_dist:20.4467, vae_loss_seen:525.6677 GZSL: seen=0.8951, unseen=0.6812, h=0.7736 ZSL: unseen accuracy=0.7222
[240/500]  Loss_D: -14.0485 Loss_G: -21.7677, Wasserstein_dist:21.3951, vae_loss_seen:527.1218 GZSL: seen=0.8960, unseen=0.6716, h=0.7677 ZSL: unseen accuracy=0.7131
[241/500]  Loss_D: -13.3225 Loss_G: -22.7246, Wasserstein_dist:19.3600, vae_loss_seen:538.0980 GZSL: seen=0.9124, unseen=0.6720, h=0.7739 ZSL: unseen accuracy=0.7218
[242/500]  Loss_D: -18.0920 Loss_G: -22.6206, Wasserstein_dist:25.0085, vae_loss_seen:517.6486 GZSL: seen=0.9205, unseen=0.6610, h=0.7694 ZSL: unseen accuracy=0.7191
[243/500]  Loss_D: -17.0413 Loss_G: -23.3733, Wasserstein_dist:21.9606, vae_loss_seen:528.9303 GZSL: seen=0.9205, unseen=0.6567, h=0.7665 ZSL: unseen accuracy=0.7228
[244/500]  Loss_D: -17.5637 Loss_G: -21.7270, Wasserstein_dist:23.2309, vae_loss_seen:538.1859 GZSL: seen=0.8946, unseen=0.6704, h=0.7664 ZSL: unseen accuracy=0.7158
[245/500]  Loss_D: -14.6214 Loss_G: -22.4633, Wasserstein_dist:20.7354, vae_loss_seen:527.9496 GZSL: seen=0.8913, unseen=0.6830, h=0.7734 ZSL: unseen accuracy=0.7091
[246/500]  Loss_D: -19.6550 Loss_G: -22.0984, Wasserstein_dist:25.2218, vae_loss_seen:549.5803 GZSL: seen=0.9173, unseen=0.6692, h=0.7739 ZSL: unseen accuracy=0.7233
[247/500]  Loss_D: -19.9576 Loss_G: -22.6673, Wasserstein_dist:26.1361, vae_loss_seen:550.3538 GZSL: seen=0.8882, unseen=0.6708, h=0.7644 ZSL: unseen accuracy=0.7113
[248/500]  Loss_D: -17.5807 Loss_G: -23.2204, Wasserstein_dist:23.2201, vae_loss_seen:531.7802 GZSL: seen=0.9292, unseen=0.6545, h=0.7680 ZSL: unseen accuracy=0.7154
[249/500]  Loss_D: -14.5000 Loss_G: -22.7940, Wasserstein_dist:20.3836, vae_loss_seen:523.8873 GZSL: seen=0.8879, unseen=0.6761, h=0.7677 ZSL: unseen accuracy=0.7134
[250/500]  Loss_D: -17.3627 Loss_G: -23.2122, Wasserstein_dist:22.6361, vae_loss_seen:530.2854 GZSL: seen=0.8958, unseen=0.6762, h=0.7706 ZSL: unseen accuracy=0.7135
[251/500]  Loss_D: -16.0241 Loss_G: -22.7097, Wasserstein_dist:22.1385, vae_loss_seen:539.2300 GZSL: seen=0.9156, unseen=0.6636, h=0.7695 ZSL: unseen accuracy=0.7200
[252/500]  Loss_D: -16.4010 Loss_G: -23.2547, Wasserstein_dist:21.8862, vae_loss_seen:519.1932 GZSL: seen=0.8938, unseen=0.6816, h=0.7734 ZSL: unseen accuracy=0.7112
[253/500]  Loss_D: -12.7567 Loss_G: -21.9819, Wasserstein_dist:18.1754, vae_loss_seen:528.9659 GZSL: seen=0.9113, unseen=0.6576, h=0.7639 ZSL: unseen accuracy=0.7149
[254/500]  Loss_D: -16.2979 Loss_G: -21.8997, Wasserstein_dist:21.1580, vae_loss_seen:538.1801 GZSL: seen=0.9019, unseen=0.6728, h=0.7707 ZSL: unseen accuracy=0.7189
[255/500]  Loss_D: -16.9479 Loss_G: -23.2558, Wasserstein_dist:23.0167, vae_loss_seen:528.4200 GZSL: seen=0.9015, unseen=0.6666, h=0.7665 ZSL: unseen accuracy=0.7078
[256/500]  Loss_D: -16.3502 Loss_G: -22.1370, Wasserstein_dist:22.7664, vae_loss_seen:532.8290 GZSL: seen=0.9246, unseen=0.6620, h=0.7716 ZSL: unseen accuracy=0.7169
[257/500]  Loss_D: -17.9943 Loss_G: -23.1414, Wasserstein_dist:23.5472, vae_loss_seen:524.2257 GZSL: seen=0.8915, unseen=0.6745, h=0.7680 ZSL: unseen accuracy=0.7135
[258/500]  Loss_D: -17.7452 Loss_G: -22.6593, Wasserstein_dist:23.2193, vae_loss_seen:523.5278 GZSL: seen=0.8966, unseen=0.6851, h=0.7767 ZSL: unseen accuracy=0.7183
[259/500]  Loss_D: -19.0531 Loss_G: -23.0016, Wasserstein_dist:23.7832, vae_loss_seen:530.8478 GZSL: seen=0.8833, unseen=0.6800, h=0.7684 ZSL: unseen accuracy=0.7212
[260/500]  Loss_D: -18.1319 Loss_G: -22.8946, Wasserstein_dist:25.4896, vae_loss_seen:536.5305 GZSL: seen=0.8917, unseen=0.6681, h=0.7639 ZSL: unseen accuracy=0.7197
[261/500]  Loss_D: -16.9795 Loss_G: -21.9375, Wasserstein_dist:23.0653, vae_loss_seen:536.2023 GZSL: seen=0.9220, unseen=0.6572, h=0.7674 ZSL: unseen accuracy=0.7152
[262/500]  Loss_D: -20.1605 Loss_G: -22.1006, Wasserstein_dist:25.3431, vae_loss_seen:535.3600 GZSL: seen=0.9160, unseen=0.6609, h=0.7678 ZSL: unseen accuracy=0.7052
[263/500]  Loss_D: -14.6084 Loss_G: -22.7577, Wasserstein_dist:19.5804, vae_loss_seen:508.2395 GZSL: seen=0.8878, unseen=0.6799, h=0.7701 ZSL: unseen accuracy=0.7164
[264/500]  Loss_D: -15.7679 Loss_G: -22.7110, Wasserstein_dist:21.3736, vae_loss_seen:532.1666 GZSL: seen=0.9142, unseen=0.6740, h=0.7759 ZSL: unseen accuracy=0.7202
[265/500]  Loss_D: -18.0241 Loss_G: -23.1395, Wasserstein_dist:24.1239, vae_loss_seen:537.5797 GZSL: seen=0.9182, unseen=0.6466, h=0.7588 ZSL: unseen accuracy=0.7126
[266/500]  Loss_D: -14.1725 Loss_G: -22.1508, Wasserstein_dist:19.6260, vae_loss_seen:523.8976 GZSL: seen=0.8945, unseen=0.6584, h=0.7585 ZSL: unseen accuracy=0.7095
[267/500]  Loss_D: -18.4530 Loss_G: -22.0493, Wasserstein_dist:24.0444, vae_loss_seen:532.2743 GZSL: seen=0.9008, unseen=0.6670, h=0.7665 ZSL: unseen accuracy=0.7060
[268/500]  Loss_D: -14.5840 Loss_G: -23.1560, Wasserstein_dist:19.6596, vae_loss_seen:532.7787 GZSL: seen=0.8870, unseen=0.6753, h=0.7668 ZSL: unseen accuracy=0.7062
[269/500]  Loss_D: -16.3188 Loss_G: -21.9264, Wasserstein_dist:22.0096, vae_loss_seen:535.8529 GZSL: seen=0.9176, unseen=0.6547, h=0.7642 ZSL: unseen accuracy=0.7056
