HYPER-PARAMETERS
[135/500]  Loss_D: -11.7696 Loss_G: -1.2105, Wasserstein_dist:16.4919, vae_loss_seen:375.7375 GZSL: seen=0.8136, unseen=0.6360, h=0.7139 ZSL: unseen accuracy=0.6844
[136/500]  Loss_D: -11.5024 Loss_G: -1.6913, Wasserstein_dist:16.1935, vae_loss_seen:364.6230 GZSL: seen=0.8363, unseen=0.6181, h=0.7108 ZSL: unseen accuracy=0.6732
[137/500]  Loss_D: -14.5706 Loss_G: -1.6338, Wasserstein_dist:19.0143, vae_loss_seen:366.0716 GZSL: seen=0.8321, unseen=0.6353, h=0.7205 ZSL: unseen accuracy=0.6797
[138/500]  Loss_D: -12.1691 Loss_G: -1.3868, Wasserstein_dist:16.4207, vae_loss_seen:358.4833 GZSL: seen=0.8465, unseen=0.6199, h=0.7157 ZSL: unseen accuracy=0.6852
[139/500]  Loss_D: -13.3650 Loss_G: -1.3447, Wasserstein_dist:17.8863, vae_loss_seen:383.8331 GZSL: seen=0.8510, unseen=0.6378, h=0.7292 ZSL: unseen accuracy=0.6929
[140/500]  Loss_D: -15.0451 Loss_G: -1.4772, Wasserstein_dist:20.2408, vae_loss_seen:381.3101 GZSL: seen=0.8429, unseen=0.6352, h=0.7245 ZSL: unseen accuracy=0.6836
[141/500]  Loss_D: -14.9311 Loss_G: -1.8386, Wasserstein_dist:19.2779, vae_loss_seen:384.7001 GZSL: seen=0.8335, unseen=0.6320, h=0.7189 ZSL: unseen accuracy=0.6862
[142/500]  Loss_D: -14.7570 Loss_G: -1.4639, Wasserstein_dist:18.9306, vae_loss_seen:375.2420 GZSL: seen=0.8162, unseen=0.6240, h=0.7073 ZSL: unseen accuracy=0.6714
[143/500]  Loss_D: -15.2296 Loss_G: -1.1538, Wasserstein_dist:19.8957, vae_loss_seen:386.6313 GZSL: seen=0.8164, unseen=0.6482, h=0.7226 ZSL: unseen accuracy=0.6826
[144/500]  Loss_D: -13.8772 Loss_G: -0.9681, Wasserstein_dist:19.5124, vae_loss_seen:376.3394 GZSL: seen=0.8137, unseen=0.6518, h=0.7238 ZSL: unseen accuracy=0.6926
[145/500]  Loss_D: -12.7762 Loss_G: -1.6253, Wasserstein_dist:17.7031, vae_loss_seen:351.1834 GZSL: seen=0.8516, unseen=0.6243, h=0.7205 ZSL: unseen accuracy=0.6849
[146/500]  Loss_D: -15.4485 Loss_G: -1.7102, Wasserstein_dist:19.7521, vae_loss_seen:373.6738 GZSL: seen=0.8445, unseen=0.6389, h=0.7275 ZSL: unseen accuracy=0.7046
[147/500]  Loss_D: -14.3732 Loss_G: -1.8679, Wasserstein_dist:19.2260, vae_loss_seen:377.2879 GZSL: seen=0.8415, unseen=0.6313, h=0.7214 ZSL: unseen accuracy=0.6870
[148/500]  Loss_D: -13.6255 Loss_G: -1.5672, Wasserstein_dist:19.2748, vae_loss_seen:382.0618 GZSL: seen=0.8410, unseen=0.6335, h=0.7227 ZSL: unseen accuracy=0.6812
[149/500]  Loss_D: -14.9298 Loss_G: -1.3665, Wasserstein_dist:19.4854, vae_loss_seen:363.1512 GZSL: seen=0.8390, unseen=0.6361, h=0.7236 ZSL: unseen accuracy=0.6725
[150/500]  Loss_D: -15.2867 Loss_G: -1.4275, Wasserstein_dist:20.4645, vae_loss_seen:377.8879 GZSL: seen=0.8210, unseen=0.6374, h=0.7176 ZSL: unseen accuracy=0.6791
[151/500]  Loss_D: -13.2299 Loss_G: -1.6834, Wasserstein_dist:17.5440, vae_loss_seen:376.4271 GZSL: seen=0.8457, unseen=0.6531, h=0.7370 ZSL: unseen accuracy=0.6975
[152/500]  Loss_D: -12.6813 Loss_G: -1.5980, Wasserstein_dist:17.3008, vae_loss_seen:368.1498 GZSL: seen=0.8539, unseen=0.6375, h=0.7300 ZSL: unseen accuracy=0.6918
[153/500]  Loss_D: -13.3240 Loss_G: -1.8393, Wasserstein_dist:17.2682, vae_loss_seen:361.8705 GZSL: seen=0.8170, unseen=0.6433, h=0.7198 ZSL: unseen accuracy=0.6936
[154/500]  Loss_D: -12.8247 Loss_G: -1.6847, Wasserstein_dist:17.6862, vae_loss_seen:373.1896 GZSL: seen=0.8476, unseen=0.6284, h=0.7217 ZSL: unseen accuracy=0.6842
[155/500]  Loss_D: -17.0512 Loss_G: -1.9518, Wasserstein_dist:22.3015, vae_loss_seen:396.1696 GZSL: seen=0.8468, unseen=0.6372, h=0.7272 ZSL: unseen accuracy=0.6858
[156/500]  Loss_D: -15.3815 Loss_G: -1.8025, Wasserstein_dist:19.9162, vae_loss_seen:382.0797 GZSL: seen=0.8368, unseen=0.6346, h=0.7218 ZSL: unseen accuracy=0.6989
[157/500]  Loss_D: -12.3410 Loss_G: -1.9934, Wasserstein_dist:16.8605, vae_loss_seen:371.8008 GZSL: seen=0.8467, unseen=0.6353, h=0.7259 ZSL: unseen accuracy=0.6883
[158/500]  Loss_D: -14.5856 Loss_G: -1.8161, Wasserstein_dist:19.4343, vae_loss_seen:359.8716 GZSL: seen=0.8221, unseen=0.6492, h=0.7255 ZSL: unseen accuracy=0.6991
[159/500]  Loss_D: -14.4987 Loss_G: -2.0570, Wasserstein_dist:19.7321, vae_loss_seen:377.1598 GZSL: seen=0.8429, unseen=0.6245, h=0.7175 ZSL: unseen accuracy=0.6855
[160/500]  Loss_D: -11.9505 Loss_G: -1.9745, Wasserstein_dist:16.7510, vae_loss_seen:370.2926 GZSL: seen=0.8266, unseen=0.6414, h=0.7223 ZSL: unseen accuracy=0.6852
[161/500]  Loss_D: -18.0753 Loss_G: -2.1858, Wasserstein_dist:22.2340, vae_loss_seen:381.9854 GZSL: seen=0.8258, unseen=0.6455, h=0.7246 ZSL: unseen accuracy=0.6872
[162/500]  Loss_D: -15.3523 Loss_G: -2.0964, Wasserstein_dist:19.9728, vae_loss_seen:382.3896 GZSL: seen=0.8564, unseen=0.6264, h=0.7236 ZSL: unseen accuracy=0.6905
[163/500]  Loss_D: -14.3459 Loss_G: -1.9171, Wasserstein_dist:19.1449, vae_loss_seen:389.0298 GZSL: seen=0.8449, unseen=0.6367, h=0.7262 ZSL: unseen accuracy=0.6870
[164/500]  Loss_D: -16.3661 Loss_G: -2.0300, Wasserstein_dist:20.6022, vae_loss_seen:382.1012 GZSL: seen=0.8452, unseen=0.6240, h=0.7180 ZSL: unseen accuracy=0.6836
[165/500]  Loss_D: -13.7277 Loss_G: -1.8709, Wasserstein_dist:18.5193, vae_loss_seen:360.3219 GZSL: seen=0.8231, unseen=0.6398, h=0.7200 ZSL: unseen accuracy=0.6828
[166/500]  Loss_D: -16.5746 Loss_G: -2.4873, Wasserstein_dist:20.5517, vae_loss_seen:355.9792 GZSL: seen=0.8401, unseen=0.6347, h=0.7231 ZSL: unseen accuracy=0.6839
[167/500]  Loss_D: -14.3808 Loss_G: -1.7506, Wasserstein_dist:18.5408, vae_loss_seen:362.4041 GZSL: seen=0.8309, unseen=0.6382, h=0.7219 ZSL: unseen accuracy=0.6871
[168/500]  Loss_D: -12.7564 Loss_G: -2.1967, Wasserstein_dist:17.9793, vae_loss_seen:374.8719 GZSL: seen=0.8483, unseen=0.6276, h=0.7214 ZSL: unseen accuracy=0.6802
[169/500]  Loss_D: -15.9304 Loss_G: -1.9699, Wasserstein_dist:20.2962, vae_loss_seen:381.7411 GZSL: seen=0.8555, unseen=0.6256, h=0.7227 ZSL: unseen accuracy=0.6898
[170/500]  Loss_D: -12.7357 Loss_G: -1.7582, Wasserstein_dist:17.1724, vae_loss_seen:368.8019 GZSL: seen=0.8230, unseen=0.6363, h=0.7177 ZSL: unseen accuracy=0.6906
[171/500]  Loss_D: -13.8803 Loss_G: -2.3694, Wasserstein_dist:18.2052, vae_loss_seen:359.9866 GZSL: seen=0.8361, unseen=0.6393, h=0.7246 ZSL: unseen accuracy=0.6945
[172/500]  Loss_D: -13.7046 Loss_G: -2.0501, Wasserstein_dist:18.4145, vae_loss_seen:373.2078 GZSL: seen=0.8453, unseen=0.6227, h=0.7171 ZSL: unseen accuracy=0.6892
[173/500]  Loss_D: -13.2340 Loss_G: -2.3208, Wasserstein_dist:17.6981, vae_loss_seen:355.8284 GZSL: seen=0.8413, unseen=0.6263, h=0.7180 ZSL: unseen accuracy=0.6870
[174/500]  Loss_D: -14.4714 Loss_G: -2.4466, Wasserstein_dist:18.7595, vae_loss_seen:372.0343 GZSL: seen=0.8485, unseen=0.6232, h=0.7186 ZSL: unseen accuracy=0.6813
[175/500]  Loss_D: -13.7059 Loss_G: -2.2817, Wasserstein_dist:18.1631, vae_loss_seen:357.7749 GZSL: seen=0.8508, unseen=0.6161, h=0.7147 ZSL: unseen accuracy=0.6783
[176/500]  Loss_D: -10.7350 Loss_G: -2.3462, Wasserstein_dist:15.1546, vae_loss_seen:359.1131 GZSL: seen=0.8290, unseen=0.6288, h=0.7152 ZSL: unseen accuracy=0.6823
[177/500]  Loss_D: -15.3103 Loss_G: -2.6527, Wasserstein_dist:19.9296, vae_loss_seen:363.7617 GZSL: seen=0.8476, unseen=0.6216, h=0.7172 ZSL: unseen accuracy=0.6767
[178/500]  Loss_D: -14.3412 Loss_G: -2.6442, Wasserstein_dist:19.3692, vae_loss_seen:376.3948 GZSL: seen=0.8490, unseen=0.6306, h=0.7237 ZSL: unseen accuracy=0.6860
[179/500]  Loss_D: -14.3885 Loss_G: -2.2133, Wasserstein_dist:18.4206, vae_loss_seen:374.6300 GZSL: seen=0.8308, unseen=0.6372, h=0.7212 ZSL: unseen accuracy=0.6902
[180/500]  Loss_D: -13.7435 Loss_G: -2.1629, Wasserstein_dist:18.8498, vae_loss_seen:369.8101 GZSL: seen=0.8520, unseen=0.6222, h=0.7192 ZSL: unseen accuracy=0.6879
[181/500]  Loss_D: -13.2839 Loss_G: -2.4375, Wasserstein_dist:17.2119, vae_loss_seen:347.8778 GZSL: seen=0.8446, unseen=0.6191, h=0.7145 ZSL: unseen accuracy=0.6811
[182/500]  Loss_D: -15.9033 Loss_G: -2.6305, Wasserstein_dist:20.2353, vae_loss_seen:389.2087 GZSL: seen=0.8404, unseen=0.6205, h=0.7139 ZSL: unseen accuracy=0.6793
[183/500]  Loss_D: -12.7191 Loss_G: -2.3758, Wasserstein_dist:16.7382, vae_loss_seen:356.3294 GZSL: seen=0.8437, unseen=0.6342, h=0.7241 ZSL: unseen accuracy=0.6875
[184/500]  Loss_D: -12.0333 Loss_G: -3.0413, Wasserstein_dist:16.4160, vae_loss_seen:359.6798 GZSL: seen=0.8407, unseen=0.6239, h=0.7163 ZSL: unseen accuracy=0.6820
[185/500]  Loss_D: -14.3298 Loss_G: -2.4410, Wasserstein_dist:18.6964, vae_loss_seen:369.5615 GZSL: seen=0.8550, unseen=0.6250, h=0.7221 ZSL: unseen accuracy=0.6963
[186/500]  Loss_D: -11.8881 Loss_G: -2.5021, Wasserstein_dist:16.2272, vae_loss_seen:348.9051 GZSL: seen=0.8384, unseen=0.6331, h=0.7214 ZSL: unseen accuracy=0.6892
[187/500]  Loss_D: -12.1288 Loss_G: -2.8457, Wasserstein_dist:16.3827, vae_loss_seen:366.9617 GZSL: seen=0.8512, unseen=0.6214, h=0.7184 ZSL: unseen accuracy=0.6887
[188/500]  Loss_D: -13.9907 Loss_G: -2.8526, Wasserstein_dist:18.0727, vae_loss_seen:363.2990 GZSL: seen=0.8643, unseen=0.6179, h=0.7206 ZSL: unseen accuracy=0.6839
[189/500]  Loss_D: -12.5874 Loss_G: -2.8433, Wasserstein_dist:17.2104, vae_loss_seen:358.9148 GZSL: seen=0.8416, unseen=0.6344, h=0.7235 ZSL: unseen accuracy=0.6905
[190/500]  Loss_D: -14.1212 Loss_G: -2.7466, Wasserstein_dist:19.2176, vae_loss_seen:362.0305 GZSL: seen=0.8589, unseen=0.6081, h=0.7121 ZSL: unseen accuracy=0.6863
[191/500]  Loss_D: -15.7945 Loss_G: -2.6076, Wasserstein_dist:20.7251, vae_loss_seen:382.4034 GZSL: seen=0.8448, unseen=0.6201, h=0.7152 ZSL: unseen accuracy=0.6872
[192/500]  Loss_D: -9.9620 Loss_G: -2.3799, Wasserstein_dist:15.2730, vae_loss_seen:357.1836 GZSL: seen=0.8390, unseen=0.6274, h=0.7179 ZSL: unseen accuracy=0.6826
[193/500]  Loss_D: -13.0869 Loss_G: -2.7407, Wasserstein_dist:17.1577, vae_loss_seen:361.0219 GZSL: seen=0.8461, unseen=0.6271, h=0.7204 ZSL: unseen accuracy=0.6941
[194/500]  Loss_D: -14.0246 Loss_G: -2.4790, Wasserstein_dist:18.0380, vae_loss_seen:358.5096 GZSL: seen=0.8342, unseen=0.6202, h=0.7115 ZSL: unseen accuracy=0.6834
[195/500]  Loss_D: -9.4410 Loss_G: -2.6247, Wasserstein_dist:14.2901, vae_loss_seen:346.9640 GZSL: seen=0.8437, unseen=0.6255, h=0.7184 ZSL: unseen accuracy=0.6920
[196/500]  Loss_D: -13.1107 Loss_G: -2.8367, Wasserstein_dist:17.6273, vae_loss_seen:363.5076 GZSL: seen=0.8295, unseen=0.6225, h=0.7112 ZSL: unseen accuracy=0.6834
[197/500]  Loss_D: -16.0141 Loss_G: -2.6743, Wasserstein_dist:20.4720, vae_loss_seen:381.9796 GZSL: seen=0.8233, unseen=0.6262, h=0.7114 ZSL: unseen accuracy=0.6881
[198/500]  Loss_D: -12.8382 Loss_G: -2.8684, Wasserstein_dist:18.0156, vae_loss_seen:360.9396 GZSL: seen=0.8410, unseen=0.6128, h=0.7090 ZSL: unseen accuracy=0.6848
[199/500]  Loss_D: -15.2239 Loss_G: -3.2419, Wasserstein_dist:19.8239, vae_loss_seen:355.9830 GZSL: seen=0.8497, unseen=0.6138, h=0.7127 ZSL: unseen accuracy=0.6828
[200/500]  Loss_D: -13.4720 Loss_G: -2.8471, Wasserstein_dist:17.5152, vae_loss_seen:362.8559 GZSL: seen=0.8358, unseen=0.6299, h=0.7184 ZSL: unseen accuracy=0.6900
[201/500]  Loss_D: -11.8862 Loss_G: -2.3237, Wasserstein_dist:15.7029, vae_loss_seen:349.5212 GZSL: seen=0.8253, unseen=0.6275, h=0.7129 ZSL: unseen accuracy=0.6822
[202/500]  Loss_D: -12.9848 Loss_G: -2.1714, Wasserstein_dist:17.5381, vae_loss_seen:359.2497 GZSL: seen=0.8536, unseen=0.6031, h=0.7068 ZSL: unseen accuracy=0.6668
[203/500]  Loss_D: -12.7333 Loss_G: -2.5111, Wasserstein_dist:16.9010, vae_loss_seen:365.2941 GZSL: seen=0.8423, unseen=0.6141, h=0.7103 ZSL: unseen accuracy=0.6795
[204/500]  Loss_D: -12.6357 Loss_G: -2.2852, Wasserstein_dist:17.2161, vae_loss_seen:352.6439 GZSL: seen=0.8286, unseen=0.6159, h=0.7066 ZSL: unseen accuracy=0.6697
[205/500]  Loss_D: -14.4417 Loss_G: -2.7675, Wasserstein_dist:18.6389, vae_loss_seen:378.7667 GZSL: seen=0.8334, unseen=0.6203, h=0.7112 ZSL: unseen accuracy=0.6799
[206/500]  Loss_D: -12.1504 Loss_G: -3.3203, Wasserstein_dist:16.3224, vae_loss_seen:372.8015 GZSL: seen=0.8424, unseen=0.6150, h=0.7109 ZSL: unseen accuracy=0.6947
[207/500]  Loss_D: -10.9746 Loss_G: -2.9986, Wasserstein_dist:15.2393, vae_loss_seen:356.8499 GZSL: seen=0.8439, unseen=0.6177, h=0.7133 ZSL: unseen accuracy=0.6847
[208/500]  Loss_D: -13.4006 Loss_G: -2.7326, Wasserstein_dist:17.2007, vae_loss_seen:344.7656 GZSL: seen=0.8310, unseen=0.6105, h=0.7039 ZSL: unseen accuracy=0.6752
[209/500]  Loss_D: -12.0512 Loss_G: -2.7532, Wasserstein_dist:16.7095, vae_loss_seen:348.6212 GZSL: seen=0.8227, unseen=0.6196, h=0.7069 ZSL: unseen accuracy=0.6739
[210/500]  Loss_D: -16.7542 Loss_G: -3.0165, Wasserstein_dist:20.7742, vae_loss_seen:358.3835 GZSL: seen=0.8336, unseen=0.6239, h=0.7136 ZSL: unseen accuracy=0.6844
[211/500]  Loss_D: -11.5727 Loss_G: -3.1468, Wasserstein_dist:15.4773, vae_loss_seen:369.9209 GZSL: seen=0.8343, unseen=0.6310, h=0.7185 ZSL: unseen accuracy=0.6863
[212/500]  Loss_D: -11.8456 Loss_G: -3.0154, Wasserstein_dist:16.3606, vae_loss_seen:367.9782 GZSL: seen=0.8467, unseen=0.6124, h=0.7107 ZSL: unseen accuracy=0.6752
[213/500]  Loss_D: -10.2589 Loss_G: -3.0624, Wasserstein_dist:14.7556, vae_loss_seen:357.5993 GZSL: seen=0.8579, unseen=0.6126, h=0.7148 ZSL: unseen accuracy=0.6848
[214/500]  Loss_D: -12.7888 Loss_G: -2.2611, Wasserstein_dist:16.9947, vae_loss_seen:333.2843 GZSL: seen=0.8359, unseen=0.6227, h=0.7137 ZSL: unseen accuracy=0.6963
[215/500]  Loss_D: -13.2598 Loss_G: -2.6302, Wasserstein_dist:17.3271, vae_loss_seen:365.6443 GZSL: seen=0.8352, unseen=0.6225, h=0.7133 ZSL: unseen accuracy=0.6968
[216/500]  Loss_D: -13.4019 Loss_G: -2.8335, Wasserstein_dist:17.4777, vae_loss_seen:367.5824 GZSL: seen=0.8302, unseen=0.6162, h=0.7073 ZSL: unseen accuracy=0.6788
[217/500]  Loss_D: -12.6771 Loss_G: -3.1416, Wasserstein_dist:16.7578, vae_loss_seen:366.6527 GZSL: seen=0.8407, unseen=0.6237, h=0.7161 ZSL: unseen accuracy=0.6956
[218/500]  Loss_D: -11.9442 Loss_G: -2.8029, Wasserstein_dist:16.2002, vae_loss_seen:355.8416 GZSL: seen=0.8443, unseen=0.6151, h=0.7117 ZSL: unseen accuracy=0.6840
[219/500]  Loss_D: -13.2784 Loss_G: -3.1396, Wasserstein_dist:16.8256, vae_loss_seen:380.1469 GZSL: seen=0.8441, unseen=0.6138, h=0.7107 ZSL: unseen accuracy=0.6811
[220/500]  Loss_D: -11.0026 Loss_G: -2.5982, Wasserstein_dist:15.0978, vae_loss_seen:346.7982 GZSL: seen=0.8370, unseen=0.6093, h=0.7052 ZSL: unseen accuracy=0.6874
[221/500]  Loss_D: -13.0450 Loss_G: -2.9328, Wasserstein_dist:17.4992, vae_loss_seen:353.5823 GZSL: seen=0.8413, unseen=0.6075, h=0.7055 ZSL: unseen accuracy=0.6829
[222/500]  Loss_D: -11.7502 Loss_G: -2.9573, Wasserstein_dist:15.5332, vae_loss_seen:344.8677 GZSL: seen=0.8230, unseen=0.6158, h=0.7045 ZSL: unseen accuracy=0.6909
[223/500]  Loss_D: -11.3902 Loss_G: -2.9311, Wasserstein_dist:15.5783, vae_loss_seen:354.9347 GZSL: seen=0.8353, unseen=0.6121, h=0.7064 ZSL: unseen accuracy=0.6856
[224/500]  Loss_D: -11.7142 Loss_G: -2.8517, Wasserstein_dist:16.0286, vae_loss_seen:327.9759 GZSL: seen=0.8267, unseen=0.6150, h=0.7053 ZSL: unseen accuracy=0.6862
[225/500]  Loss_D: -11.1059 Loss_G: -2.7892, Wasserstein_dist:15.9944, vae_loss_seen:357.5971 GZSL: seen=0.8143, unseen=0.6246, h=0.7069 ZSL: unseen accuracy=0.6866
[226/500]  Loss_D: -13.0100 Loss_G: -2.9400, Wasserstein_dist:17.1303, vae_loss_seen:354.0414 GZSL: seen=0.8523, unseen=0.6014, h=0.7052 ZSL: unseen accuracy=0.6847
[227/500]  Loss_D: -12.0069 Loss_G: -3.1743, Wasserstein_dist:16.1340, vae_loss_seen:342.5025 GZSL: seen=0.8333, unseen=0.6128, h=0.7063 ZSL: unseen accuracy=0.6804
[228/500]  Loss_D: -12.1367 Loss_G: -3.1140, Wasserstein_dist:16.2825, vae_loss_seen:362.4180 GZSL: seen=0.8320, unseen=0.6102, h=0.7041 ZSL: unseen accuracy=0.6845
[229/500]  Loss_D: -12.7145 Loss_G: -2.9539, Wasserstein_dist:16.7593, vae_loss_seen:348.8900 GZSL: seen=0.8457, unseen=0.6109, h=0.7094 ZSL: unseen accuracy=0.6762
[230/500]  Loss_D: -11.9913 Loss_G: -2.8930, Wasserstein_dist:15.9258, vae_loss_seen:365.6507 GZSL: seen=0.8046, unseen=0.6244, h=0.7031 ZSL: unseen accuracy=0.6782
[231/500]  Loss_D: -13.4901 Loss_G: -3.3843, Wasserstein_dist:17.5981, vae_loss_seen:362.8864 GZSL: seen=0.8206, unseen=0.6124, h=0.7014 ZSL: unseen accuracy=0.6815
[232/500]  Loss_D: -11.8238 Loss_G: -3.1734, Wasserstein_dist:16.1744, vae_loss_seen:359.0700 GZSL: seen=0.8335, unseen=0.6136, h=0.7068 ZSL: unseen accuracy=0.6833
[233/500]  Loss_D: -12.6827 Loss_G: -3.0340, Wasserstein_dist:17.2366, vae_loss_seen:367.9891 GZSL: seen=0.8124, unseen=0.6212, h=0.7040 ZSL: unseen accuracy=0.6756
[234/500]  Loss_D: -12.7260 Loss_G: -3.4323, Wasserstein_dist:16.6322, vae_loss_seen:347.2666 GZSL: seen=0.8493, unseen=0.6054, h=0.7069 ZSL: unseen accuracy=0.6821
[235/500]  Loss_D: -14.4535 Loss_G: -3.4502, Wasserstein_dist:18.5956, vae_loss_seen:373.3561 GZSL: seen=0.8627, unseen=0.6117, h=0.7159 ZSL: unseen accuracy=0.6896
[236/500]  Loss_D: -12.8032 Loss_G: -3.4835, Wasserstein_dist:17.1000, vae_loss_seen:359.3967 GZSL: seen=0.8437, unseen=0.6328, h=0.7232 ZSL: unseen accuracy=0.6906
[237/500]  Loss_D: -12.0740 Loss_G: -2.9700, Wasserstein_dist:16.3110, vae_loss_seen:363.5884 GZSL: seen=0.8357, unseen=0.6042, h=0.7013 ZSL: unseen accuracy=0.6744
[238/500]  Loss_D: -12.2304 Loss_G: -3.2300, Wasserstein_dist:16.0397, vae_loss_seen:365.1437 GZSL: seen=0.8187, unseen=0.6224, h=0.7072 ZSL: unseen accuracy=0.6821
[239/500]  Loss_D: -13.9031 Loss_G: -3.0005, Wasserstein_dist:18.1696, vae_loss_seen:359.3878 GZSL: seen=0.8425, unseen=0.6146, h=0.7107 ZSL: unseen accuracy=0.6935
[240/500]  Loss_D: -13.9872 Loss_G: -2.8999, Wasserstein_dist:18.3457, vae_loss_seen:359.1996 GZSL: seen=0.8373, unseen=0.6204, h=0.7127 ZSL: unseen accuracy=0.6826
[241/500]  Loss_D: -11.8779 Loss_G: -3.1886, Wasserstein_dist:15.6483, vae_loss_seen:349.2102 GZSL: seen=0.8390, unseen=0.6073, h=0.7046 ZSL: unseen accuracy=0.6741
[242/500]  Loss_D: -10.6550 Loss_G: -3.4347, Wasserstein_dist:14.7438, vae_loss_seen:358.3052 GZSL: seen=0.8453, unseen=0.6119, h=0.7099 ZSL: unseen accuracy=0.6755
[243/500]  Loss_D: -13.3328 Loss_G: -3.1023, Wasserstein_dist:17.8688, vae_loss_seen:373.8055 GZSL: seen=0.8437, unseen=0.6104, h=0.7083 ZSL: unseen accuracy=0.6791
[244/500]  Loss_D: -13.2361 Loss_G: -2.9405, Wasserstein_dist:17.3904, vae_loss_seen:362.1870 GZSL: seen=0.8272, unseen=0.6237, h=0.7112 ZSL: unseen accuracy=0.6798
[245/500]  Loss_D: -14.1067 Loss_G: -3.6730, Wasserstein_dist:17.6567, vae_loss_seen:353.0037 GZSL: seen=0.8295, unseen=0.6114, h=0.7039 ZSL: unseen accuracy=0.6770
[246/500]  Loss_D: -12.2198 Loss_G: -3.4131, Wasserstein_dist:16.0613, vae_loss_seen:354.4354 GZSL: seen=0.8283, unseen=0.6137, h=0.7050 ZSL: unseen accuracy=0.6807
[247/500]  Loss_D: -11.8848 Loss_G: -2.7320, Wasserstein_dist:16.3029, vae_loss_seen:358.4024 GZSL: seen=0.8245, unseen=0.6087, h=0.7004 ZSL: unseen accuracy=0.6832
[248/500]  Loss_D: -12.3901 Loss_G: -3.0815, Wasserstein_dist:16.0295, vae_loss_seen:344.2739 GZSL: seen=0.8227, unseen=0.6286, h=0.7127 ZSL: unseen accuracy=0.6941
[249/500]  Loss_D: -12.9223 Loss_G: -3.2154, Wasserstein_dist:16.7752, vae_loss_seen:361.9589 GZSL: seen=0.8516, unseen=0.6156, h=0.7146 ZSL: unseen accuracy=0.6890
[250/500]  Loss_D: -14.6482 Loss_G: -3.4007, Wasserstein_dist:18.7666, vae_loss_seen:361.5617 GZSL: seen=0.8415, unseen=0.6168, h=0.7119 ZSL: unseen accuracy=0.6932
[251/500]  Loss_D: -11.6029 Loss_G: -3.0810, Wasserstein_dist:15.6409, vae_loss_seen:355.2186 GZSL: seen=0.8466, unseen=0.6146, h=0.7122 ZSL: unseen accuracy=0.6954
[252/500]  Loss_D: -12.9920 Loss_G: -3.1975, Wasserstein_dist:16.7407, vae_loss_seen:349.3867 GZSL: seen=0.8524, unseen=0.6028, h=0.7062 ZSL: unseen accuracy=0.6878
[253/500]  Loss_D: -13.1217 Loss_G: -3.1185, Wasserstein_dist:16.9735, vae_loss_seen:347.3292 GZSL: seen=0.8494, unseen=0.6209, h=0.7174 ZSL: unseen accuracy=0.6845
[254/500]  Loss_D: -10.5844 Loss_G: -3.1977, Wasserstein_dist:14.8322, vae_loss_seen:355.8925 GZSL: seen=0.8553, unseen=0.6090, h=0.7114 ZSL: unseen accuracy=0.6813
[255/500]  Loss_D: -11.5293 Loss_G: -3.2766, Wasserstein_dist:15.9632, vae_loss_seen:351.7290 GZSL: seen=0.8528, unseen=0.6125, h=0.7129 ZSL: unseen accuracy=0.6891
[256/500]  Loss_D: -12.9038 Loss_G: -3.0319, Wasserstein_dist:16.5707, vae_loss_seen:372.1317 GZSL: seen=0.8506, unseen=0.5991, h=0.7030 ZSL: unseen accuracy=0.6855
[257/500]  Loss_D: -12.0849 Loss_G: -3.8082, Wasserstein_dist:15.7549, vae_loss_seen:362.3504 GZSL: seen=0.8507, unseen=0.6200, h=0.7173 ZSL: unseen accuracy=0.6852
[258/500]  Loss_D: -8.8296 Loss_G: -3.1845, Wasserstein_dist:12.6204, vae_loss_seen:323.6659 GZSL: seen=0.8337, unseen=0.6158, h=0.7083 ZSL: unseen accuracy=0.6780
[259/500]  Loss_D: -12.7977 Loss_G: -3.5933, Wasserstein_dist:16.8882, vae_loss_seen:355.9517 GZSL: seen=0.8328, unseen=0.6138, h=0.7067 ZSL: unseen accuracy=0.6841
[260/500]  Loss_D: -13.0442 Loss_G: -3.3771, Wasserstein_dist:16.4762, vae_loss_seen:345.9841 GZSL: seen=0.8557, unseen=0.6019, h=0.7067 ZSL: unseen accuracy=0.6836
[261/500]  Loss_D: -14.2404 Loss_G: -3.1809, Wasserstein_dist:19.3874, vae_loss_seen:353.4368 GZSL: seen=0.8496, unseen=0.6004, h=0.7036 ZSL: unseen accuracy=0.6758
[262/500]  Loss_D: -13.0685 Loss_G: -3.5903, Wasserstein_dist:17.9071, vae_loss_seen:328.5962 GZSL: seen=0.8455, unseen=0.5991, h=0.7013 ZSL: unseen accuracy=0.6819
[263/500]  Loss_D: -11.6505 Loss_G: -3.2547, Wasserstein_dist:15.7225, vae_loss_seen:345.0917 GZSL: seen=0.8055, unseen=0.6273, h=0.7053 ZSL: unseen accuracy=0.6814
[264/500]  Loss_D: -9.5559 Loss_G: -3.4455, Wasserstein_dist:13.6673, vae_loss_seen:341.7762 GZSL: seen=0.8474, unseen=0.6002, h=0.7027 ZSL: unseen accuracy=0.6824
[265/500]  Loss_D: -12.8655 Loss_G: -3.2198, Wasserstein_dist:17.0582, vae_loss_seen:354.9387 GZSL: seen=0.8209, unseen=0.6298, h=0.7128 ZSL: unseen accuracy=0.6841
