HYPER-PARAMETERS
[144/500]  Loss_D: -10.5589 Loss_G: -3.9779, Wasserstein_dist:15.1769, vae_loss_seen:355.8371 GZSL: seen=0.8502, unseen=0.6335, h=0.7260 ZSL: unseen accuracy=0.6860
[145/500]  Loss_D: -15.3945 Loss_G: -3.6274, Wasserstein_dist:19.4845, vae_loss_seen:361.2612 GZSL: seen=0.8317, unseen=0.6421, h=0.7247 ZSL: unseen accuracy=0.6899
[146/500]  Loss_D: -12.1071 Loss_G: -3.9052, Wasserstein_dist:17.0707, vae_loss_seen:341.2420 GZSL: seen=0.8540, unseen=0.6275, h=0.7234 ZSL: unseen accuracy=0.6881
[147/500]  Loss_D: -10.8115 Loss_G: -4.0230, Wasserstein_dist:14.5013, vae_loss_seen:339.5248 GZSL: seen=0.8413, unseen=0.6364, h=0.7246 ZSL: unseen accuracy=0.6866
[148/500]  Loss_D: -13.1890 Loss_G: -4.2639, Wasserstein_dist:17.2460, vae_loss_seen:361.5841 GZSL: seen=0.8418, unseen=0.6374, h=0.7254 ZSL: unseen accuracy=0.6924
[149/500]  Loss_D: -13.4670 Loss_G: -3.9840, Wasserstein_dist:17.8421, vae_loss_seen:366.0510 GZSL: seen=0.8536, unseen=0.6342, h=0.7278 ZSL: unseen accuracy=0.6859
[150/500]  Loss_D: -13.2799 Loss_G: -3.7463, Wasserstein_dist:17.5163, vae_loss_seen:358.2927 GZSL: seen=0.8446, unseen=0.6201, h=0.7151 ZSL: unseen accuracy=0.6783
[151/500]  Loss_D: -12.6825 Loss_G: -3.6653, Wasserstein_dist:16.8131, vae_loss_seen:351.7578 GZSL: seen=0.8390, unseen=0.6406, h=0.7265 ZSL: unseen accuracy=0.6979
[152/500]  Loss_D: -12.4839 Loss_G: -3.9187, Wasserstein_dist:16.8473, vae_loss_seen:355.6834 GZSL: seen=0.8433, unseen=0.6405, h=0.7280 ZSL: unseen accuracy=0.6910
[153/500]  Loss_D: -13.8821 Loss_G: -4.1005, Wasserstein_dist:18.0622, vae_loss_seen:357.1218 GZSL: seen=0.8408, unseen=0.6331, h=0.7223 ZSL: unseen accuracy=0.6814
[154/500]  Loss_D: -12.9767 Loss_G: -3.5596, Wasserstein_dist:16.9978, vae_loss_seen:367.2825 GZSL: seen=0.8072, unseen=0.6488, h=0.7194 ZSL: unseen accuracy=0.6858
[155/500]  Loss_D: -13.1392 Loss_G: -3.4233, Wasserstein_dist:18.0606, vae_loss_seen:352.8611 GZSL: seen=0.8469, unseen=0.6365, h=0.7268 ZSL: unseen accuracy=0.6937
[156/500]  Loss_D: -11.9423 Loss_G: -3.8751, Wasserstein_dist:16.2731, vae_loss_seen:364.5204 GZSL: seen=0.8477, unseen=0.6240, h=0.7189 ZSL: unseen accuracy=0.6879
[157/500]  Loss_D: -13.8323 Loss_G: -3.8201, Wasserstein_dist:18.2279, vae_loss_seen:359.1794 GZSL: seen=0.8440, unseen=0.6381, h=0.7268 ZSL: unseen accuracy=0.6965
[158/500]  Loss_D: -14.5865 Loss_G: -3.6491, Wasserstein_dist:18.5039, vae_loss_seen:349.9606 GZSL: seen=0.8466, unseen=0.6348, h=0.7256 ZSL: unseen accuracy=0.6857
[159/500]  Loss_D: -9.5384 Loss_G: -3.9372, Wasserstein_dist:15.1467, vae_loss_seen:335.5080 GZSL: seen=0.8504, unseen=0.6275, h=0.7221 ZSL: unseen accuracy=0.6701
[160/500]  Loss_D: -13.2571 Loss_G: -3.9889, Wasserstein_dist:17.6991, vae_loss_seen:360.7220 GZSL: seen=0.8510, unseen=0.6390, h=0.7299 ZSL: unseen accuracy=0.6922
[161/500]  Loss_D: -16.0862 Loss_G: -4.2361, Wasserstein_dist:20.7775, vae_loss_seen:380.2688 GZSL: seen=0.8174, unseen=0.6492, h=0.7237 ZSL: unseen accuracy=0.6951
[162/500]  Loss_D: -13.0474 Loss_G: -4.4558, Wasserstein_dist:16.4294, vae_loss_seen:347.3475 GZSL: seen=0.8295, unseen=0.6486, h=0.7280 ZSL: unseen accuracy=0.6838
[163/500]  Loss_D: -12.9838 Loss_G: -3.9105, Wasserstein_dist:17.3437, vae_loss_seen:358.5752 GZSL: seen=0.8357, unseen=0.6301, h=0.7185 ZSL: unseen accuracy=0.6778
[164/500]  Loss_D: -13.1474 Loss_G: -3.9859, Wasserstein_dist:17.6202, vae_loss_seen:347.3204 GZSL: seen=0.8292, unseen=0.6487, h=0.7279 ZSL: unseen accuracy=0.6924
[165/500]  Loss_D: -11.1215 Loss_G: -3.6463, Wasserstein_dist:15.6722, vae_loss_seen:339.8590 GZSL: seen=0.8530, unseen=0.6358, h=0.7285 ZSL: unseen accuracy=0.6892
[166/500]  Loss_D: -13.5704 Loss_G: -3.8779, Wasserstein_dist:17.6415, vae_loss_seen:351.2388 GZSL: seen=0.8445, unseen=0.6176, h=0.7134 ZSL: unseen accuracy=0.6803
[167/500]  Loss_D: -12.3149 Loss_G: -3.8224, Wasserstein_dist:15.9892, vae_loss_seen:352.2911 GZSL: seen=0.8328, unseen=0.6399, h=0.7237 ZSL: unseen accuracy=0.6934
[168/500]  Loss_D: -12.9659 Loss_G: -4.1480, Wasserstein_dist:16.7526, vae_loss_seen:350.6451 GZSL: seen=0.8326, unseen=0.6413, h=0.7246 ZSL: unseen accuracy=0.6962
[169/500]  Loss_D: -13.8963 Loss_G: -4.0977, Wasserstein_dist:17.5930, vae_loss_seen:353.0476 GZSL: seen=0.8361, unseen=0.6530, h=0.7333 ZSL: unseen accuracy=0.7022
[170/500]  Loss_D: -13.9022 Loss_G: -3.4591, Wasserstein_dist:18.1457, vae_loss_seen:343.9868 GZSL: seen=0.8448, unseen=0.6245, h=0.7181 ZSL: unseen accuracy=0.6837
[171/500]  Loss_D: -12.8632 Loss_G: -3.9116, Wasserstein_dist:17.6100, vae_loss_seen:344.2352 GZSL: seen=0.8456, unseen=0.6310, h=0.7227 ZSL: unseen accuracy=0.6935
[172/500]  Loss_D: -14.0908 Loss_G: -4.2148, Wasserstein_dist:18.2093, vae_loss_seen:356.8085 GZSL: seen=0.8476, unseen=0.6465, h=0.7335 ZSL: unseen accuracy=0.7053
[173/500]  Loss_D: -14.2518 Loss_G: -4.0002, Wasserstein_dist:18.2944, vae_loss_seen:355.6794 GZSL: seen=0.8583, unseen=0.6256, h=0.7237 ZSL: unseen accuracy=0.6963
[174/500]  Loss_D: -13.8385 Loss_G: -3.7385, Wasserstein_dist:17.7539, vae_loss_seen:357.0364 GZSL: seen=0.8347, unseen=0.6445, h=0.7273 ZSL: unseen accuracy=0.6997
[175/500]  Loss_D: -13.9695 Loss_G: -3.8363, Wasserstein_dist:18.1896, vae_loss_seen:348.5093 GZSL: seen=0.8526, unseen=0.6268, h=0.7225 ZSL: unseen accuracy=0.6857
[176/500]  Loss_D: -15.1216 Loss_G: -4.1653, Wasserstein_dist:19.3826, vae_loss_seen:358.0085 GZSL: seen=0.8667, unseen=0.6343, h=0.7325 ZSL: unseen accuracy=0.6985
[177/500]  Loss_D: -12.4588 Loss_G: -4.1789, Wasserstein_dist:16.4694, vae_loss_seen:326.9364 GZSL: seen=0.8392, unseen=0.6369, h=0.7242 ZSL: unseen accuracy=0.6996
[178/500]  Loss_D: -11.6595 Loss_G: -3.8799, Wasserstein_dist:15.9422, vae_loss_seen:355.6907 GZSL: seen=0.8376, unseen=0.6280, h=0.7178 ZSL: unseen accuracy=0.6906
[179/500]  Loss_D: -14.1139 Loss_G: -3.7217, Wasserstein_dist:18.5099, vae_loss_seen:363.3712 GZSL: seen=0.8568, unseen=0.6280, h=0.7247 ZSL: unseen accuracy=0.6957
[180/500]  Loss_D: -14.7355 Loss_G: -4.6484, Wasserstein_dist:18.8364, vae_loss_seen:355.5348 GZSL: seen=0.8419, unseen=0.6421, h=0.7286 ZSL: unseen accuracy=0.6946
[181/500]  Loss_D: -11.9053 Loss_G: -4.2452, Wasserstein_dist:15.9235, vae_loss_seen:339.5620 GZSL: seen=0.8260, unseen=0.6416, h=0.7223 ZSL: unseen accuracy=0.6886
[182/500]  Loss_D: -11.6594 Loss_G: -4.1981, Wasserstein_dist:15.8241, vae_loss_seen:358.8278 GZSL: seen=0.8526, unseen=0.6346, h=0.7276 ZSL: unseen accuracy=0.6872
[183/500]  Loss_D: -11.8739 Loss_G: -3.6115, Wasserstein_dist:15.4693, vae_loss_seen:342.3374 GZSL: seen=0.8603, unseen=0.6220, h=0.7220 ZSL: unseen accuracy=0.6890
[184/500]  Loss_D: -12.1506 Loss_G: -4.3597, Wasserstein_dist:16.8546, vae_loss_seen:338.0136 GZSL: seen=0.8603, unseen=0.6309, h=0.7280 ZSL: unseen accuracy=0.6936
[185/500]  Loss_D: -12.0161 Loss_G: -4.2998, Wasserstein_dist:16.1647, vae_loss_seen:336.8102 GZSL: seen=0.8586, unseen=0.6185, h=0.7190 ZSL: unseen accuracy=0.6770
[186/500]  Loss_D: -12.4044 Loss_G: -3.6413, Wasserstein_dist:16.5545, vae_loss_seen:343.5672 GZSL: seen=0.8506, unseen=0.6245, h=0.7202 ZSL: unseen accuracy=0.6844
[187/500]  Loss_D: -12.0796 Loss_G: -4.2833, Wasserstein_dist:16.8883, vae_loss_seen:353.7981 GZSL: seen=0.8479, unseen=0.6303, h=0.7230 ZSL: unseen accuracy=0.6866
[188/500]  Loss_D: -14.6343 Loss_G: -3.5431, Wasserstein_dist:18.7997, vae_loss_seen:359.7159 GZSL: seen=0.8470, unseen=0.6436, h=0.7314 ZSL: unseen accuracy=0.7009
[189/500]  Loss_D: -14.8657 Loss_G: -3.8729, Wasserstein_dist:19.3121, vae_loss_seen:355.1649 GZSL: seen=0.8361, unseen=0.6291, h=0.7180 ZSL: unseen accuracy=0.6873
[190/500]  Loss_D: -13.0743 Loss_G: -4.1925, Wasserstein_dist:17.5435, vae_loss_seen:351.3116 GZSL: seen=0.8549, unseen=0.6190, h=0.7180 ZSL: unseen accuracy=0.6943
[191/500]  Loss_D: -15.1641 Loss_G: -4.1105, Wasserstein_dist:19.3619, vae_loss_seen:365.2606 GZSL: seen=0.8562, unseen=0.6300, h=0.7259 ZSL: unseen accuracy=0.6934
[192/500]  Loss_D: -14.4513 Loss_G: -4.0823, Wasserstein_dist:18.7463, vae_loss_seen:363.5822 GZSL: seen=0.8660, unseen=0.6138, h=0.7184 ZSL: unseen accuracy=0.6821
[193/500]  Loss_D: -12.9537 Loss_G: -4.0634, Wasserstein_dist:17.0387, vae_loss_seen:358.2099 GZSL: seen=0.8573, unseen=0.6343, h=0.7291 ZSL: unseen accuracy=0.6923
[194/500]  Loss_D: -13.3279 Loss_G: -3.7388, Wasserstein_dist:17.8298, vae_loss_seen:354.3808 GZSL: seen=0.8396, unseen=0.6316, h=0.7209 ZSL: unseen accuracy=0.6898
[195/500]  Loss_D: -12.7153 Loss_G: -4.2321, Wasserstein_dist:16.4860, vae_loss_seen:353.5901 GZSL: seen=0.8446, unseen=0.6264, h=0.7193 ZSL: unseen accuracy=0.6816
[196/500]  Loss_D: -12.7842 Loss_G: -3.7190, Wasserstein_dist:16.7454, vae_loss_seen:347.7108 GZSL: seen=0.8643, unseen=0.6110, h=0.7159 ZSL: unseen accuracy=0.6840
[197/500]  Loss_D: -11.4555 Loss_G: -3.9496, Wasserstein_dist:15.1613, vae_loss_seen:357.4115 GZSL: seen=0.8485, unseen=0.6314, h=0.7240 ZSL: unseen accuracy=0.6904
[198/500]  Loss_D: -11.5258 Loss_G: -3.6826, Wasserstein_dist:16.1038, vae_loss_seen:321.5518 GZSL: seen=0.8178, unseen=0.6357, h=0.7153 ZSL: unseen accuracy=0.6924
[199/500]  Loss_D: -14.2508 Loss_G: -4.2505, Wasserstein_dist:18.1502, vae_loss_seen:367.2957 GZSL: seen=0.8362, unseen=0.6161, h=0.7095 ZSL: unseen accuracy=0.6815
[200/500]  Loss_D: -14.5375 Loss_G: -4.3031, Wasserstein_dist:18.6239, vae_loss_seen:357.3788 GZSL: seen=0.8501, unseen=0.6189, h=0.7163 ZSL: unseen accuracy=0.6841
[201/500]  Loss_D: -10.6987 Loss_G: -3.9856, Wasserstein_dist:14.1735, vae_loss_seen:321.1093 GZSL: seen=0.8426, unseen=0.6294, h=0.7206 ZSL: unseen accuracy=0.6910
[202/500]  Loss_D: -10.0760 Loss_G: -4.0099, Wasserstein_dist:14.3366, vae_loss_seen:332.3125 GZSL: seen=0.8503, unseen=0.6366, h=0.7281 ZSL: unseen accuracy=0.7017
[203/500]  Loss_D: -13.3265 Loss_G: -3.8631, Wasserstein_dist:17.1464, vae_loss_seen:340.6385 GZSL: seen=0.8313, unseen=0.6364, h=0.7209 ZSL: unseen accuracy=0.6934
[204/500]  Loss_D: -11.0065 Loss_G: -4.0136, Wasserstein_dist:14.9844, vae_loss_seen:330.3904 GZSL: seen=0.8431, unseen=0.6359, h=0.7250 ZSL: unseen accuracy=0.6878
[205/500]  Loss_D: -14.0903 Loss_G: -3.8167, Wasserstein_dist:18.1643, vae_loss_seen:361.5240 GZSL: seen=0.8352, unseen=0.6364, h=0.7224 ZSL: unseen accuracy=0.6903
[206/500]  Loss_D: -9.4356 Loss_G: -4.3071, Wasserstein_dist:14.1289, vae_loss_seen:328.0064 GZSL: seen=0.8622, unseen=0.6144, h=0.7175 ZSL: unseen accuracy=0.6829
[207/500]  Loss_D: -11.4099 Loss_G: -4.2541, Wasserstein_dist:15.1599, vae_loss_seen:335.7602 GZSL: seen=0.8548, unseen=0.6309, h=0.7260 ZSL: unseen accuracy=0.6848
[208/500]  Loss_D: -12.9855 Loss_G: -3.6969, Wasserstein_dist:17.4185, vae_loss_seen:345.4882 GZSL: seen=0.8326, unseen=0.6292, h=0.7167 ZSL: unseen accuracy=0.6949
[209/500]  Loss_D: -12.1283 Loss_G: -4.2530, Wasserstein_dist:16.0797, vae_loss_seen:353.8566 GZSL: seen=0.8564, unseen=0.6162, h=0.7167 ZSL: unseen accuracy=0.6892
[210/500]  Loss_D: -12.6882 Loss_G: -3.9753, Wasserstein_dist:17.2547, vae_loss_seen:365.3434 GZSL: seen=0.8457, unseen=0.6263, h=0.7197 ZSL: unseen accuracy=0.6887
[211/500]  Loss_D: -12.0709 Loss_G: -3.8091, Wasserstein_dist:16.1861, vae_loss_seen:345.2687 GZSL: seen=0.8451, unseen=0.6278, h=0.7204 ZSL: unseen accuracy=0.6980
[212/500]  Loss_D: -13.2903 Loss_G: -3.6864, Wasserstein_dist:17.8576, vae_loss_seen:355.7082 GZSL: seen=0.8470, unseen=0.6313, h=0.7234 ZSL: unseen accuracy=0.6880
[213/500]  Loss_D: -12.9105 Loss_G: -3.7978, Wasserstein_dist:17.4544, vae_loss_seen:356.5933 GZSL: seen=0.8348, unseen=0.6316, h=0.7191 ZSL: unseen accuracy=0.6865
[214/500]  Loss_D: -10.6135 Loss_G: -3.3764, Wasserstein_dist:14.4744, vae_loss_seen:348.7305 GZSL: seen=0.8540, unseen=0.6150, h=0.7151 ZSL: unseen accuracy=0.6838
[215/500]  Loss_D: -12.4363 Loss_G: -3.8409, Wasserstein_dist:16.6370, vae_loss_seen:357.5999 GZSL: seen=0.8528, unseen=0.6117, h=0.7124 ZSL: unseen accuracy=0.6858
[216/500]  Loss_D: -11.1978 Loss_G: -4.5748, Wasserstein_dist:15.7300, vae_loss_seen:334.6155 GZSL: seen=0.8606, unseen=0.6168, h=0.7185 ZSL: unseen accuracy=0.6885
[217/500]  Loss_D: -12.6175 Loss_G: -3.9916, Wasserstein_dist:16.2387, vae_loss_seen:370.8997 GZSL: seen=0.8387, unseen=0.6226, h=0.7147 ZSL: unseen accuracy=0.6823
[218/500]  Loss_D: -11.6780 Loss_G: -4.2566, Wasserstein_dist:15.6887, vae_loss_seen:338.1714 GZSL: seen=0.8169, unseen=0.6354, h=0.7148 ZSL: unseen accuracy=0.6853
[219/500]  Loss_D: -12.4149 Loss_G: -3.9983, Wasserstein_dist:16.3662, vae_loss_seen:349.2343 GZSL: seen=0.8510, unseen=0.6146, h=0.7138 ZSL: unseen accuracy=0.6815
[220/500]  Loss_D: -13.4935 Loss_G: -3.9796, Wasserstein_dist:17.6550, vae_loss_seen:353.0171 GZSL: seen=0.8294, unseen=0.6215, h=0.7106 ZSL: unseen accuracy=0.6868
[221/500]  Loss_D: -13.3868 Loss_G: -3.4806, Wasserstein_dist:17.4257, vae_loss_seen:365.7297 GZSL: seen=0.8433, unseen=0.6227, h=0.7164 ZSL: unseen accuracy=0.6891
[222/500]  Loss_D: -10.9396 Loss_G: -4.0848, Wasserstein_dist:14.8641, vae_loss_seen:332.4550 GZSL: seen=0.8288, unseen=0.6364, h=0.7199 ZSL: unseen accuracy=0.6928
[223/500]  Loss_D: -10.8946 Loss_G: -4.2840, Wasserstein_dist:15.5787, vae_loss_seen:350.5221 GZSL: seen=0.8404, unseen=0.6429, h=0.7285 ZSL: unseen accuracy=0.7060
[224/500]  Loss_D: -13.6429 Loss_G: -3.5780, Wasserstein_dist:17.0271, vae_loss_seen:349.7432 GZSL: seen=0.8453, unseen=0.6138, h=0.7111 ZSL: unseen accuracy=0.6802
[225/500]  Loss_D: -10.0917 Loss_G: -4.1076, Wasserstein_dist:14.2061, vae_loss_seen:347.6776 GZSL: seen=0.8553, unseen=0.6245, h=0.7219 ZSL: unseen accuracy=0.7059
[226/500]  Loss_D: -11.6658 Loss_G: -4.0903, Wasserstein_dist:15.9277, vae_loss_seen:332.9555 GZSL: seen=0.8514, unseen=0.6224, h=0.7191 ZSL: unseen accuracy=0.6968
[227/500]  Loss_D: -11.5258 Loss_G: -3.8669, Wasserstein_dist:15.4830, vae_loss_seen:354.1709 GZSL: seen=0.8404, unseen=0.6180, h=0.7123 ZSL: unseen accuracy=0.6894
[228/500]  Loss_D: -14.0598 Loss_G: -3.6050, Wasserstein_dist:17.8028, vae_loss_seen:352.5157 GZSL: seen=0.8350, unseen=0.6242, h=0.7144 ZSL: unseen accuracy=0.6877
[229/500]  Loss_D: -11.1711 Loss_G: -3.7349, Wasserstein_dist:14.8854, vae_loss_seen:348.8406 GZSL: seen=0.8501, unseen=0.6201, h=0.7171 ZSL: unseen accuracy=0.6918
[230/500]  Loss_D: -11.8618 Loss_G: -3.7343, Wasserstein_dist:15.6859, vae_loss_seen:342.8089 GZSL: seen=0.8620, unseen=0.6006, h=0.7080 ZSL: unseen accuracy=0.6794
[231/500]  Loss_D: -10.2267 Loss_G: -4.1590, Wasserstein_dist:13.9432, vae_loss_seen:349.7253 GZSL: seen=0.8430, unseen=0.6121, h=0.7092 ZSL: unseen accuracy=0.6773
[232/500]  Loss_D: -11.5438 Loss_G: -3.9030, Wasserstein_dist:15.3871, vae_loss_seen:350.0339 GZSL: seen=0.8382, unseen=0.6168, h=0.7107 ZSL: unseen accuracy=0.6782
[233/500]  Loss_D: -13.1471 Loss_G: -3.2103, Wasserstein_dist:16.9948, vae_loss_seen:351.7337 GZSL: seen=0.8474, unseen=0.6220, h=0.7174 ZSL: unseen accuracy=0.6739
[234/500]  Loss_D: -12.5908 Loss_G: -3.7916, Wasserstein_dist:16.7532, vae_loss_seen:373.9231 GZSL: seen=0.8568, unseen=0.6197, h=0.7192 ZSL: unseen accuracy=0.6893
[235/500]  Loss_D: -11.4199 Loss_G: -3.8905, Wasserstein_dist:15.3684, vae_loss_seen:356.2268 GZSL: seen=0.8575, unseen=0.6218, h=0.7209 ZSL: unseen accuracy=0.6885
[236/500]  Loss_D: -11.4298 Loss_G: -3.6679, Wasserstein_dist:15.3565, vae_loss_seen:347.8665 GZSL: seen=0.8364, unseen=0.6203, h=0.7123 ZSL: unseen accuracy=0.6805
[237/500]  Loss_D: -11.7753 Loss_G: -3.5185, Wasserstein_dist:15.7512, vae_loss_seen:350.6772 GZSL: seen=0.8454, unseen=0.6222, h=0.7168 ZSL: unseen accuracy=0.6929
[238/500]  Loss_D: -12.1305 Loss_G: -3.8235, Wasserstein_dist:15.6671, vae_loss_seen:336.8773 GZSL: seen=0.8306, unseen=0.6230, h=0.7120 ZSL: unseen accuracy=0.6790
[239/500]  Loss_D: -12.1141 Loss_G: -3.9341, Wasserstein_dist:15.3444, vae_loss_seen:340.7279 GZSL: seen=0.8354, unseen=0.6220, h=0.7130 ZSL: unseen accuracy=0.6893
[240/500]  Loss_D: -11.6126 Loss_G: -3.4965, Wasserstein_dist:15.9055, vae_loss_seen:346.2657 GZSL: seen=0.8282, unseen=0.6300, h=0.7156 ZSL: unseen accuracy=0.6883
[241/500]  Loss_D: -12.2977 Loss_G: -3.7875, Wasserstein_dist:16.2811, vae_loss_seen:346.5794 GZSL: seen=0.8515, unseen=0.6068, h=0.7086 ZSL: unseen accuracy=0.6770
[242/500]  Loss_D: -13.2446 Loss_G: -3.8305, Wasserstein_dist:16.7794, vae_loss_seen:352.6987 GZSL: seen=0.8293, unseen=0.6361, h=0.7200 ZSL: unseen accuracy=0.6909
[243/500]  Loss_D: -8.8030 Loss_G: -3.6660, Wasserstein_dist:12.5553, vae_loss_seen:346.4344 GZSL: seen=0.8363, unseen=0.6165, h=0.7098 ZSL: unseen accuracy=0.6830
[244/500]  Loss_D: -14.4416 Loss_G: -4.1447, Wasserstein_dist:18.8598, vae_loss_seen:350.5300 GZSL: seen=0.8554, unseen=0.6141, h=0.7149 ZSL: unseen accuracy=0.6876
[245/500]  Loss_D: -12.6675 Loss_G: -3.4237, Wasserstein_dist:16.4753, vae_loss_seen:338.4792 GZSL: seen=0.8316, unseen=0.6185, h=0.7094 ZSL: unseen accuracy=0.6798
[246/500]  Loss_D: -9.8898 Loss_G: -3.5063, Wasserstein_dist:13.6773, vae_loss_seen:347.5269 GZSL: seen=0.8402, unseen=0.6157, h=0.7107 ZSL: unseen accuracy=0.6833
[247/500]  Loss_D: -13.4232 Loss_G: -3.2208, Wasserstein_dist:17.2667, vae_loss_seen:337.9146 GZSL: seen=0.8333, unseen=0.6170, h=0.7090 ZSL: unseen accuracy=0.6902
[248/500]  Loss_D: -8.9105 Loss_G: -3.7104, Wasserstein_dist:12.7209, vae_loss_seen:344.0729 GZSL: seen=0.8462, unseen=0.6118, h=0.7102 ZSL: unseen accuracy=0.6874
[249/500]  Loss_D: -12.5972 Loss_G: -3.6598, Wasserstein_dist:16.6064, vae_loss_seen:366.2781 GZSL: seen=0.8290, unseen=0.6333, h=0.7180 ZSL: unseen accuracy=0.6955
[250/500]  Loss_D: -12.5840 Loss_G: -3.8719, Wasserstein_dist:15.9402, vae_loss_seen:333.8423 GZSL: seen=0.8413, unseen=0.6072, h=0.7053 ZSL: unseen accuracy=0.6712
[251/500]  Loss_D: -13.0472 Loss_G: -4.0454, Wasserstein_dist:16.6256, vae_loss_seen:335.6517 GZSL: seen=0.8373, unseen=0.6262, h=0.7165 ZSL: unseen accuracy=0.6879
[252/500]  Loss_D: -12.2277 Loss_G: -4.0557, Wasserstein_dist:15.7839, vae_loss_seen:334.7120 GZSL: seen=0.8234, unseen=0.6258, h=0.7111 ZSL: unseen accuracy=0.6816
[253/500]  Loss_D: -11.4041 Loss_G: -3.1404, Wasserstein_dist:15.2093, vae_loss_seen:334.8239 GZSL: seen=0.8513, unseen=0.6311, h=0.7248 ZSL: unseen accuracy=0.6873
[254/500]  Loss_D: -10.5803 Loss_G: -3.7095, Wasserstein_dist:14.4562, vae_loss_seen:335.1207 GZSL: seen=0.8381, unseen=0.6260, h=0.7167 ZSL: unseen accuracy=0.6803
[255/500]  Loss_D: -9.8543 Loss_G: -3.6517, Wasserstein_dist:14.0636, vae_loss_seen:329.7114 GZSL: seen=0.8525, unseen=0.6096, h=0.7109 ZSL: unseen accuracy=0.6779
[256/500]  Loss_D: -11.0530 Loss_G: -3.3404, Wasserstein_dist:14.8770, vae_loss_seen:339.4055 GZSL: seen=0.8636, unseen=0.6010, h=0.7088 ZSL: unseen accuracy=0.6761
[257/500]  Loss_D: -9.1343 Loss_G: -3.8344, Wasserstein_dist:13.0278, vae_loss_seen:340.7704 GZSL: seen=0.8588, unseen=0.5893, h=0.6990 ZSL: unseen accuracy=0.6756
[258/500]  Loss_D: -10.6769 Loss_G: -3.5879, Wasserstein_dist:14.4362, vae_loss_seen:353.7011 GZSL: seen=0.8488, unseen=0.6130, h=0.7119 ZSL: unseen accuracy=0.6810
[259/500]  Loss_D: -11.6311 Loss_G: -3.0674, Wasserstein_dist:15.3248, vae_loss_seen:350.1404 GZSL: seen=0.8539, unseen=0.6135, h=0.7140 ZSL: unseen accuracy=0.6849
[260/500]  Loss_D: -12.3851 Loss_G: -3.9785, Wasserstein_dist:15.9050, vae_loss_seen:340.8599 GZSL: seen=0.8282, unseen=0.6243, h=0.7120 ZSL: unseen accuracy=0.6886
[261/500]  Loss_D: -12.2759 Loss_G: -3.7222, Wasserstein_dist:16.2987, vae_loss_seen:360.3791 GZSL: seen=0.8493, unseen=0.6156, h=0.7138 ZSL: unseen accuracy=0.6777
[262/500]  Loss_D: -14.1209 Loss_G: -3.0812, Wasserstein_dist:18.0667, vae_loss_seen:365.4157 GZSL: seen=0.8460, unseen=0.6070, h=0.7069 ZSL: unseen accuracy=0.6771
[263/500]  Loss_D: -9.0948 Loss_G: -3.4626, Wasserstein_dist:12.6578, vae_loss_seen:312.7146 GZSL: seen=0.8135, unseen=0.6320, h=0.7114 ZSL: unseen accuracy=0.6898
[264/500]  Loss_D: -11.8640 Loss_G: -3.7815, Wasserstein_dist:15.6347, vae_loss_seen:354.8417 GZSL: seen=0.8562, unseen=0.6073, h=0.7106 ZSL: unseen accuracy=0.6878
[265/500]  Loss_D: -12.5127 Loss_G: -4.1863, Wasserstein_dist:17.0875, vae_loss_seen:349.8387 GZSL: seen=0.8502, unseen=0.6051, h=0.7070 ZSL: unseen accuracy=0.6849
[266/500]  Loss_D: -11.3238 Loss_G: -3.9551, Wasserstein_dist:15.6568, vae_loss_seen:336.3802 GZSL: seen=0.8582, unseen=0.6147, h=0.7163 ZSL: unseen accuracy=0.6909
[267/500]  Loss_D: -10.9611 Loss_G: -3.6153, Wasserstein_dist:14.5967, vae_loss_seen:358.8833 GZSL: seen=0.8424, unseen=0.6157, h=0.7115 ZSL: unseen accuracy=0.6856
[268/500]  Loss_D: -8.6628 Loss_G: -4.1797, Wasserstein_dist:12.9004, vae_loss_seen:350.5296 GZSL: seen=0.8496, unseen=0.6187, h=0.7160 ZSL: unseen accuracy=0.6852
[269/500]  Loss_D: -12.2398 Loss_G: -3.4086, Wasserstein_dist:15.8404, vae_loss_seen:360.9035 GZSL: seen=0.8200, unseen=0.6110, h=0.7002 ZSL: unseen accuracy=0.6813
[270/500]  Loss_D: -10.7026 Loss_G: -3.8003, Wasserstein_dist:14.0204, vae_loss_seen:356.1390 GZSL: seen=0.8279, unseen=0.6278, h=0.7141 ZSL: unseen accuracy=0.6945
[271/500]  Loss_D: -11.0095 Loss_G: -3.3570, Wasserstein_dist:14.7037, vae_loss_seen:355.3642 GZSL: seen=0.8355, unseen=0.6148, h=0.7084 ZSL: unseen accuracy=0.6777
[272/500]  Loss_D: -10.6442 Loss_G: -3.4025, Wasserstein_dist:15.0017, vae_loss_seen:342.2514 GZSL: seen=0.8477, unseen=0.6067, h=0.7072 ZSL: unseen accuracy=0.6922
[273/500]  Loss_D: -10.3264 Loss_G: -3.3110, Wasserstein_dist:14.6001, vae_loss_seen:350.7722 GZSL: seen=0.8299, unseen=0.6181, h=0.7085 ZSL: unseen accuracy=0.6916
[274/500]  Loss_D: -10.8251 Loss_G: -3.4742, Wasserstein_dist:14.3578, vae_loss_seen:346.6765 GZSL: seen=0.8380, unseen=0.6099, h=0.7060 ZSL: unseen accuracy=0.6827
